cdm_name,omop_table,in_observation,variable_name,variable_level,time_interval,count,percentage,median,interval,name_observation_period,study_period_end,study_period_start,type
Leeds Teaching Hospitals,observation_period,overall,Age,NA,2025-01-01 to 2025-12-31,NA,NA,51,years,Collapse 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,2025-01-01 to 2025-12-31,10038166,1.85,NA,years,Collapse 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,overall,1221371,100,NA,years,Collapse 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of subjects,NA,overall,907304,58.37,NA,years,Collapse 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Age,NA,overall,NA,NA,44,years,Collapse 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,overall,543210101,100,NA,years,Collapse 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,2012-01-01 to 2012-12-31,286634,22.03,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of subjects,NA,2012-01-01 to 2012-12-31,278678,17.93,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Age,NA,2012-01-01 to 2012-12-31,NA,NA,50,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,2012-01-01 to 2012-12-31,73061042,7.75,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,2013-01-01 to 2013-12-31,282967,21.75,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of subjects,NA,2013-01-01 to 2013-12-31,275651,17.73,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Age,NA,2013-01-01 to 2013-12-31,NA,NA,51,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,2013-01-01 to 2013-12-31,72916623,7.74,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,2014-01-01 to 2014-12-31,283741,21.81,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of subjects,NA,2014-01-01 to 2014-12-31,276625,17.8,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Age,NA,2014-01-01 to 2014-12-31,NA,NA,51,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,2014-01-01 to 2014-12-31,73882334,7.84,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,2015-01-01 to 2015-12-31,288261,22.16,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of subjects,NA,2015-01-01 to 2015-12-31,280874,18.07,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Age,NA,2015-01-01 to 2015-12-31,NA,NA,52,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,2015-01-01 to 2015-12-31,74793234,7.94,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,2016-01-01 to 2016-12-31,292875,22.51,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of subjects,NA,2016-01-01 to 2016-12-31,285801,18.39,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Age,NA,2016-01-01 to 2016-12-31,NA,NA,51,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,2016-01-01 to 2016-12-31,76287772,8.09,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,2017-01-01 to 2017-12-31,292921,22.52,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of subjects,NA,2017-01-01 to 2017-12-31,286489,18.43,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Age,NA,2017-01-01 to 2017-12-31,NA,NA,51,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,2017-01-01 to 2017-12-31,75813948,8.04,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,2018-01-01 to 2018-12-31,287318,22.09,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of subjects,NA,2018-01-01 to 2018-12-31,280936,18.07,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Age,NA,2018-01-01 to 2018-12-31,NA,NA,52,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,2018-01-01 to 2018-12-31,73826342,7.83,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,2019-01-01 to 2019-12-31,281238,21.62,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of subjects,NA,2019-01-01 to 2019-12-31,275010,17.69,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Age,NA,2019-01-01 to 2019-12-31,NA,NA,52,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,2019-01-01 to 2019-12-31,72250255,7.67,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,2020-01-01 to 2020-12-31,256834,19.74,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of subjects,NA,2020-01-01 to 2020-12-31,251588,16.19,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Age,NA,2020-01-01 to 2020-12-31,NA,NA,53,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,2020-01-01 to 2020-12-31,66861225,7.09,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,2021-01-01 to 2021-12-31,237539,18.26,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of subjects,NA,2021-01-01 to 2021-12-31,232138,14.93,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Age,NA,2021-01-01 to 2021-12-31,NA,NA,54,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,2021-01-01 to 2021-12-31,60659333,6.44,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,2022-01-01 to 2022-12-31,239522,18.41,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of subjects,NA,2022-01-01 to 2022-12-31,234427,15.08,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Age,NA,2022-01-01 to 2022-12-31,NA,NA,54,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,2022-01-01 to 2022-12-31,61077987,6.48,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,2023-01-01 to 2023-12-31,238584,18.34,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of subjects,NA,2023-01-01 to 2023-12-31,233286,15.01,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Age,NA,2023-01-01 to 2023-12-31,NA,NA,54,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,2023-01-01 to 2023-12-31,59524363,6.32,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,2024-01-01 to 2024-12-31,231980,17.83,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of subjects,NA,2024-01-01 to 2024-12-31,228504,14.7,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Age,NA,2024-01-01 to 2024-12-31,NA,NA,53,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,2024-01-01 to 2024-12-31,56108888,5.95,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,2025-01-01 to 2025-12-31,222643,17.11,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of subjects,NA,2025-01-01 to 2025-12-31,215716,13.88,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Age,NA,2025-01-01 to 2025-12-31,NA,NA,51,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,2025-01-01 to 2025-12-31,45440310,4.82,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,overall,1300918,100,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of subjects,NA,overall,946870,60.91,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Age,NA,overall,NA,NA,44,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,overall,942503656,100,NA,years,Persistence 365,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,2012-01-01 to 2012-12-31,211704,19.33,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of subjects,NA,2012-01-01 to 2012-12-31,211704,13.62,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Age,NA,2012-01-01 to 2012-12-31,NA,NA,54,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,2012-01-01 to 2012-12-31,51068186,8.35,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,2013-01-01 to 2013-12-31,211655,19.33,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of subjects,NA,2013-01-01 to 2013-12-31,211655,13.62,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Age,NA,2013-01-01 to 2013-12-31,NA,NA,55,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,2013-01-01 to 2013-12-31,51788477,8.47,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,2014-01-01 to 2014-12-31,214710,19.61,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of subjects,NA,2014-01-01 to 2014-12-31,214710,13.81,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Age,NA,2014-01-01 to 2014-12-31,NA,NA,55,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,2014-01-01 to 2014-12-31,52517253,8.59,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,2015-01-01 to 2015-12-31,217383,19.85,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of subjects,NA,2015-01-01 to 2015-12-31,217383,13.98,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Age,NA,2015-01-01 to 2015-12-31,NA,NA,55,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,2015-01-01 to 2015-12-31,53068272,8.68,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,2016-01-01 to 2016-12-31,220778,20.16,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of subjects,NA,2016-01-01 to 2016-12-31,220778,14.2,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Age,NA,2016-01-01 to 2016-12-31,NA,NA,55,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,2016-01-01 to 2016-12-31,53038142,8.67,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,2017-01-01 to 2017-12-31,216423,19.76,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of subjects,NA,2017-01-01 to 2017-12-31,216423,13.92,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Age,NA,2017-01-01 to 2017-12-31,NA,NA,55,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,2017-01-01 to 2017-12-31,51847119,8.48,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,2018-01-01 to 2018-12-31,211678,19.33,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of subjects,NA,2018-01-01 to 2018-12-31,211678,13.62,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Age,NA,2018-01-01 to 2018-12-31,NA,NA,55,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,2018-01-01 to 2018-12-31,50389914,8.24,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,2019-01-01 to 2019-12-31,205584,18.77,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of subjects,NA,2019-01-01 to 2019-12-31,205584,13.23,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Age,NA,2019-01-01 to 2019-12-31,NA,NA,56,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,2019-01-01 to 2019-12-31,47938990,7.84,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,2020-01-01 to 2020-12-31,179711,16.41,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of subjects,NA,2020-01-01 to 2020-12-31,179711,11.56,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Age,NA,2020-01-01 to 2020-12-31,NA,NA,57,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,2020-01-01 to 2020-12-31,44773204,7.32,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,2021-01-01 to 2021-12-31,178927,16.34,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of subjects,NA,2021-01-01 to 2021-12-31,178927,11.51,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Age,NA,2021-01-01 to 2021-12-31,NA,NA,57,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,2021-01-01 to 2021-12-31,42443383,6.94,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,2022-01-01 to 2022-12-31,175723,16.05,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of subjects,NA,2022-01-01 to 2022-12-31,175723,11.3,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Age,NA,2022-01-01 to 2022-12-31,NA,NA,57,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,2022-01-01 to 2022-12-31,39972149,6.54,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,2023-01-01 to 2023-12-31,170340,15.55,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of subjects,NA,2023-01-01 to 2023-12-31,170340,10.96,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Age,NA,2023-01-01 to 2023-12-31,NA,NA,57,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Person-days,NA,2023-01-01 to 2023-12-31,35782967,5.85,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
Leeds Teaching Hospitals,observation_period,overall,Number of records,NA,2024-01-01 to 2024-12-31,152184,13.9,NA,years,Collapse 730,29/12/2025,01/01/2012,episode
